temperature	energy	order_param
5.00000000 	-731.00000000 	11.00000000 	
5.00000000 	-731.00000000 	11.00000000 	
5.00000000 	-763.00000000 	12.00000000 	
5.00000000 	-769.00000000 	11.00000000 	
5.00000000 	-769.00000000 	11.00000000 	
5.00000000 	-769.00000000 	11.00000000 	
5.00000000 	-761.00000000 	12.00000000 	
5.00000000 	-761.00000000 	12.00000000 	
5.00000000 	-767.00000000 	12.00000000 	
5.00000000 	-767.00000000 	12.00000000 	
5.00000000 	-767.00000000 	12.00000000 	
5.00000000 	-767.00000000 	12.00000000 	
5.00000000 	-770.00000000 	11.00000000 	
5.00000000 	-770.00000000 	11.00000000 	
5.00000000 	-779.00000000 	11.00000000 	
5.00000000 	-779.00000000 	11.00000000 	
5.00000000 	-779.00000000 	10.00000000 	
5.00000000 	-779.00000000 	10.00000000 	
5.00000000 	-778.00000000 	9.00000000 	
5.00000000 	-778.00000000 	9.00000000 	
5.00000000 	-778.00000000 	9.00000000 	
5.00000000 	-775.00000000 	10.00000000 	
5.00000000 	-777.00000000 	11.00000000 	
5.00000000 	-809.00000000 	12.00000000 	
5.00000000 	-832.00000000 	13.00000000 	
5.00000000 	-840.00000000 	12.00000000 	
5.00000000 	-870.00000000 	13.00000000 	
5.00000000 	-872.00000000 	14.00000000 	
5.00000000 	-904.00000000 	15.00000000 	
5.00000000 	-903.00000000 	16.00000000 	
5.00000000 	-904.00000000 	17.00000000 	
5.00000000 	-903.00000000 	16.00000000 	
5.00000000 	-903.00000000 	16.00000000 	
5.00000000 	-903.00000000 	16.00000000 	
5.00000000 	-903.00000000 	16.00000000 	
5.00000000 	-903.00000000 	16.00000000 	
5.00000000 	-912.00000000 	16.00000000 	
5.00000000 	-909.00000000 	16.00000000 	
5.00000000 	-909.00000000 	16.00000000 	
5.00000000 	-909.00000000 	16.00000000 	
5.00000000 	-909.00000000 	16.00000000 	
5.00000000 	-909.00000000 	16.00000000 	
5.00000000 	-909.00000000 	16.00000000 	
5.00000000 	-908.00000000 	17.00000000 	
5.00000000 	-908.00000000 	17.00000000 	
5.00000000 	-931.00000000 	18.00000000 	
5.00000000 	-931.00000000 	18.00000000 	
5.00000000 	-926.00000000 	17.00000000 	
5.00000000 	-926.00000000 	18.00000000 	
5.00000000 	-927.00000000 	19.00000000 	
5.00000000 	-927.00000000 	19.00000000 	
5.00000000 	-920.00000000 	19.00000000 	
5.00000000 	-920.00000000 	19.00000000 	
5.00000000 	-920.00000000 	19.00000000 	
5.00000000 	-925.00000000 	20.00000000 	
5.00000000 	-925.00000000 	20.00000000 	
5.00000000 	-925.00000000 	20.00000000 	
5.00000000 	-925.00000000 	20.00000000 	
5.00000000 	-925.00000000 	20.00000000 	
5.00000000 	-925.00000000 	20.00000000 	
5.00000000 	-925.00000000 	20.00000000 	
5.00000000 	-918.00000000 	21.00000000 	
5.00000000 	-923.00000000 	22.00000000 	
5.00000000 	-919.00000000 	23.00000000 	
5.00000000 	-919.00000000 	23.00000000 	
5.00000000 	-921.00000000 	23.00000000 	
5.00000000 	-921.00000000 	23.00000000 	
5.00000000 	-930.00000000 	23.00000000 	
5.00000000 	-961.00000000 	24.00000000 	
5.00000000 	-961.00000000 	24.00000000 	
5.00000000 	-961.00000000 	24.00000000 	
5.00000000 	-970.00000000 	23.00000000 	
5.00000000 	-970.00000000 	23.00000000 	
5.00000000 	-970.00000000 	23.00000000 	
5.00000000 	-982.00000000 	21.00000000 	
5.00000000 	-990.00000000 	23.00000000 	
5.00000000 	-990.00000000 	23.00000000 	
5.00000000 	-990.00000000 	23.00000000 	
5.00000000 	-990.00000000 	23.00000000 	
5.00000000 	-990.00000000 	23.00000000 	
5.00000000 	-991.00000000 	24.00000000 	
5.00000000 	-991.00000000 	24.00000000 	
5.00000000 	-991.00000000 	24.00000000 	
5.00000000 	-991.00000000 	24.00000000 	
5.00000000 	-991.00000000 	24.00000000 	
5.00000000 	-991.00000000 	24.00000000 	
5.00000000 	-991.00000000 	24.00000000 	
5.00000000 	-991.00000000 	24.00000000 	
5.00000000 	-991.00000000 	24.00000000 	
5.00000000 	-998.00000000 	25.00000000 	
5.00000000 	-997.00000000 	24.00000000 	
5.00000000 	-997.00000000 	24.00000000 	
5.00000000 	-997.00000000 	24.00000000 	
5.00000000 	-997.00000000 	24.00000000 	
5.00000000 	-1009.00000000 	26.00000000 	
5.00000000 	-1009.00000000 	26.00000000 	
5.00000000 	-1009.00000000 	26.00000000 	
5.00000000 	-1009.00000000 	26.00000000 	
5.00000000 	-1048.00000000 	27.00000000 	
5.00000000 	-1048.00000000 	27.00000000 	
5.00000000 	-1051.00000000 	26.00000000 	
5.00000000 	-1065.00000000 	27.00000000 	
5.00000000 	-1097.00000000 	28.00000000 	
5.00000000 	-1097.00000000 	28.00000000 	
5.00000000 	-1097.00000000 	28.00000000 	
5.00000000 	-1094.00000000 	29.00000000 	
5.00000000 	-1094.00000000 	29.00000000 	
5.00000000 	-1094.00000000 	29.00000000 	
5.00000000 	-1094.00000000 	29.00000000 	
5.00000000 	-1094.00000000 	29.00000000 	
5.00000000 	-1094.00000000 	29.00000000 	
5.00000000 	-1094.00000000 	29.00000000 	
5.00000000 	-1108.00000000 	30.00000000 	
5.00000000 	-1108.00000000 	30.00000000 	
5.00000000 	-1139.00000000 	31.00000000 	
5.00000000 	-1139.00000000 	31.00000000 	
5.00000000 	-1137.00000000 	30.00000000 	
5.00000000 	-1137.00000000 	29.00000000 	
5.00000000 	-1137.00000000 	29.00000000 	
5.00000000 	-1137.00000000 	29.00000000 	
