temperature	energy	order_param
5.00000000 	-716.00000000 	276.00000000 	
5.00000000 	-716.00000000 	276.00000000 	
5.00000000 	-724.00000000 	274.00000000 	
5.00000000 	-724.00000000 	274.00000000 	
5.00000000 	-755.00000000 	277.00000000 	
5.00000000 	-755.00000000 	277.00000000 	
5.00000000 	-753.00000000 	278.00000000 	
5.00000000 	-751.00000000 	277.00000000 	
5.00000000 	-751.00000000 	277.00000000 	
5.00000000 	-751.00000000 	277.00000000 	
5.00000000 	-751.00000000 	277.00000000 	
5.00000000 	-751.00000000 	277.00000000 	
5.00000000 	-751.00000000 	277.00000000 	
5.00000000 	-744.00000000 	276.00000000 	
5.00000000 	-741.00000000 	275.00000000 	
5.00000000 	-729.00000000 	273.00000000 	
5.00000000 	-729.00000000 	273.00000000 	
5.00000000 	-747.00000000 	275.00000000 	
5.00000000 	-747.00000000 	276.00000000 	
5.00000000 	-759.00000000 	278.00000000 	
5.00000000 	-759.00000000 	278.00000000 	
5.00000000 	-774.00000000 	281.00000000 	
5.00000000 	-774.00000000 	281.00000000 	
5.00000000 	-774.00000000 	281.00000000 	
5.00000000 	-802.00000000 	283.00000000 	
5.00000000 	-802.00000000 	283.00000000 	
5.00000000 	-805.00000000 	284.00000000 	
5.00000000 	-805.00000000 	284.00000000 	
5.00000000 	-805.00000000 	282.00000000 	
5.00000000 	-805.00000000 	282.00000000 	
5.00000000 	-806.00000000 	281.00000000 	
5.00000000 	-806.00000000 	279.00000000 	
5.00000000 	-818.00000000 	281.00000000 	
5.00000000 	-806.00000000 	279.00000000 	
5.00000000 	-807.00000000 	278.00000000 	
5.00000000 	-814.00000000 	279.00000000 	
5.00000000 	-811.00000000 	280.00000000 	
5.00000000 	-811.00000000 	280.00000000 	
5.00000000 	-826.00000000 	283.00000000 	
5.00000000 	-826.00000000 	283.00000000 	
5.00000000 	-824.00000000 	284.00000000 	
5.00000000 	-847.00000000 	285.00000000 	
5.00000000 	-847.00000000 	285.00000000 	
5.00000000 	-847.00000000 	285.00000000 	
5.00000000 	-852.00000000 	286.00000000 	
5.00000000 	-852.00000000 	286.00000000 	
5.00000000 	-852.00000000 	287.00000000 	
5.00000000 	-852.00000000 	287.00000000 	
5.00000000 	-852.00000000 	287.00000000 	
5.00000000 	-852.00000000 	287.00000000 	
5.00000000 	-852.00000000 	287.00000000 	
5.00000000 	-852.00000000 	287.00000000 	
5.00000000 	-843.00000000 	286.00000000 	
5.00000000 	-843.00000000 	286.00000000 	
5.00000000 	-843.00000000 	286.00000000 	
5.00000000 	-850.00000000 	287.00000000 	
5.00000000 	-862.00000000 	289.00000000 	
5.00000000 	-862.00000000 	289.00000000 	
5.00000000 	-862.00000000 	289.00000000 	
5.00000000 	-862.00000000 	289.00000000 	
5.00000000 	-862.00000000 	289.00000000 	
5.00000000 	-854.00000000 	287.00000000 	
5.00000000 	-854.00000000 	287.00000000 	
5.00000000 	-854.00000000 	287.00000000 	
5.00000000 	-845.00000000 	286.00000000 	
5.00000000 	-845.00000000 	286.00000000 	
5.00000000 	-845.00000000 	286.00000000 	
5.00000000 	-847.00000000 	287.00000000 	
5.00000000 	-847.00000000 	287.00000000 	
5.00000000 	-847.00000000 	287.00000000 	
5.00000000 	-848.00000000 	285.00000000 	
5.00000000 	-848.00000000 	285.00000000 	
5.00000000 	-848.00000000 	284.00000000 	
5.00000000 	-848.00000000 	284.00000000 	
5.00000000 	-848.00000000 	284.00000000 	
5.00000000 	-848.00000000 	284.00000000 	
5.00000000 	-866.00000000 	286.00000000 	
5.00000000 	-857.00000000 	285.00000000 	
5.00000000 	-857.00000000 	285.00000000 	
5.00000000 	-857.00000000 	285.00000000 	
5.00000000 	-858.00000000 	286.00000000 	
5.00000000 	-858.00000000 	286.00000000 	
5.00000000 	-858.00000000 	286.00000000 	
5.00000000 	-858.00000000 	286.00000000 	
5.00000000 	-858.00000000 	286.00000000 	
5.00000000 	-858.00000000 	286.00000000 	
5.00000000 	-858.00000000 	286.00000000 	
5.00000000 	-858.00000000 	286.00000000 	
5.00000000 	-858.00000000 	286.00000000 	
5.00000000 	-858.00000000 	286.00000000 	
5.00000000 	-863.00000000 	287.00000000 	
5.00000000 	-875.00000000 	289.00000000 	
5.00000000 	-875.00000000 	289.00000000 	
5.00000000 	-875.00000000 	289.00000000 	
5.00000000 	-875.00000000 	289.00000000 	
5.00000000 	-868.00000000 	288.00000000 	
5.00000000 	-891.00000000 	289.00000000 	
5.00000000 	-938.00000000 	292.00000000 	
5.00000000 	-938.00000000 	292.00000000 	
5.00000000 	-938.00000000 	292.00000000 	
5.00000000 	-938.00000000 	292.00000000 	
5.00000000 	-945.00000000 	293.00000000 	
5.00000000 	-945.00000000 	293.00000000 	
5.00000000 	-945.00000000 	293.00000000 	
5.00000000 	-938.00000000 	292.00000000 	
5.00000000 	-938.00000000 	295.00000000 	
5.00000000 	-938.00000000 	295.00000000 	
5.00000000 	-938.00000000 	295.00000000 	
5.00000000 	-938.00000000 	295.00000000 	
5.00000000 	-938.00000000 	295.00000000 	
5.00000000 	-938.00000000 	295.00000000 	
5.00000000 	-942.00000000 	296.00000000 	
5.00000000 	-942.00000000 	296.00000000 	
5.00000000 	-941.00000000 	295.00000000 	
5.00000000 	-941.00000000 	295.00000000 	
5.00000000 	-941.00000000 	297.00000000 	
5.00000000 	-941.00000000 	297.00000000 	
5.00000000 	-941.00000000 	297.00000000 	
5.00000000 	-941.00000000 	297.00000000 	
5.00000000 	-945.00000000 	298.00000000 	
5.00000000 	-945.00000000 	297.00000000 	
5.00000000 	-950.00000000 	298.00000000 	
5.00000000 	-950.00000000 	299.00000000 	
5.00000000 	-950.00000000 	299.00000000 	
5.00000000 	-950.00000000 	299.00000000 	
5.00000000 	-950.00000000 	301.00000000 	
5.00000000 	-962.00000000 	303.00000000 	
5.00000000 	-978.00000000 	306.00000000 	
5.00000000 	-978.00000000 	306.00000000 	
5.00000000 	-978.00000000 	308.00000000 	
5.00000000 	-978.00000000 	308.00000000 	
5.00000000 	-978.00000000 	308.00000000 	
5.00000000 	-978.00000000 	308.00000000 	
5.00000000 	-978.00000000 	308.00000000 	
5.00000000 	-978.00000000 	308.00000000 	
5.00000000 	-978.00000000 	307.00000000 	
5.00000000 	-1001.00000000 	308.00000000 	
5.00000000 	-1017.00000000 	311.00000000 	
5.00000000 	-1017.00000000 	311.00000000 	
5.00000000 	-1017.00000000 	311.00000000 	
5.00000000 	-1033.00000000 	312.00000000 	
5.00000000 	-1033.00000000 	312.00000000 	
5.00000000 	-1033.00000000 	312.00000000 	
5.00000000 	-1047.00000000 	315.00000000 	
5.00000000 	-1047.00000000 	315.00000000 	
5.00000000 	-1047.00000000 	315.00000000 	
5.00000000 	-1043.00000000 	314.00000000 	
5.00000000 	-1043.00000000 	312.00000000 	
5.00000000 	-1043.00000000 	312.00000000 	
5.00000000 	-1043.00000000 	312.00000000 	
5.00000000 	-1107.00000000 	313.00000000 	
5.00000000 	-1107.00000000 	313.00000000 	
5.00000000 	-1107.00000000 	313.00000000 	
5.00000000 	-1104.00000000 	312.00000000 	
5.00000000 	-1104.00000000 	312.00000000 	
5.00000000 	-1104.00000000 	312.00000000 	
5.00000000 	-1104.00000000 	312.00000000 	
5.00000000 	-1104.00000000 	312.00000000 	
5.00000000 	-1132.00000000 	314.00000000 	
5.00000000 	-1132.00000000 	315.00000000 	
5.00000000 	-1132.00000000 	315.00000000 	
5.00000000 	-1132.00000000 	315.00000000 	
5.00000000 	-1132.00000000 	314.00000000 	
5.00000000 	-1196.00000000 	316.00000000 	
5.00000000 	-1196.00000000 	316.00000000 	
5.00000000 	-1196.00000000 	316.00000000 	
5.00000000 	-1196.00000000 	316.00000000 	
5.00000000 	-1196.00000000 	316.00000000 	
5.00000000 	-1196.00000000 	316.00000000 	
5.00000000 	-1196.00000000 	316.00000000 	
5.00000000 	-1196.00000000 	317.00000000 	
5.00000000 	-1189.00000000 	316.00000000 	
5.00000000 	-1180.00000000 	314.00000000 	
5.00000000 	-1180.00000000 	314.00000000 	
5.00000000 	-1175.00000000 	313.00000000 	
5.00000000 	-1175.00000000 	312.00000000 	
5.00000000 	-1175.00000000 	312.00000000 	
5.00000000 	-1239.00000000 	314.00000000 	
5.00000000 	-1239.00000000 	314.00000000 	
5.00000000 	-1239.00000000 	314.00000000 	
5.00000000 	-1239.00000000 	314.00000000 	
5.00000000 	-1239.00000000 	314.00000000 	
5.00000000 	-1267.00000000 	316.00000000 	
5.00000000 	-1267.00000000 	316.00000000 	
5.00000000 	-1267.00000000 	316.00000000 	
5.00000000 	-1267.00000000 	316.00000000 	
5.00000000 	-1267.00000000 	316.00000000 	
5.00000000 	-1303.00000000 	318.00000000 	
5.00000000 	-1303.00000000 	318.00000000 	
5.00000000 	-1312.00000000 	320.00000000 	
5.00000000 	-1312.00000000 	320.00000000 	
5.00000000 	-1312.00000000 	320.00000000 	
5.00000000 	-1312.00000000 	320.00000000 	
5.00000000 	-1312.00000000 	320.00000000 	
