temperature	energy	order_param
5.00000000 	-1543.00000000 	60.00000000 	
5.00000000 	-1543.00000000 	60.00000000 	
5.00000000 	-1543.00000000 	60.00000000 	
5.00000000 	-1543.00000000 	60.00000000 	
5.00000000 	-1543.00000000 	60.00000000 	
5.00000000 	-1543.00000000 	60.00000000 	
5.00000000 	-1547.00000000 	59.00000000 	
5.00000000 	-1547.00000000 	59.00000000 	
5.00000000 	-1547.00000000 	59.00000000 	
5.00000000 	-1547.00000000 	59.00000000 	
5.00000000 	-1547.00000000 	59.00000000 	
5.00000000 	-1547.00000000 	59.00000000 	
5.00000000 	-1547.00000000 	59.00000000 	
5.00000000 	-1547.00000000 	58.00000000 	
5.00000000 	-1547.00000000 	58.00000000 	
5.00000000 	-1550.00000000 	59.00000000 	
5.00000000 	-1550.00000000 	59.00000000 	
5.00000000 	-1550.00000000 	59.00000000 	
5.00000000 	-1550.00000000 	58.00000000 	
5.00000000 	-1550.00000000 	58.00000000 	
5.00000000 	-1548.00000000 	59.00000000 	
5.00000000 	-1548.00000000 	58.00000000 	
5.00000000 	-1547.00000000 	58.00000000 	
5.00000000 	-1547.00000000 	58.00000000 	
5.00000000 	-1579.00000000 	59.00000000 	
5.00000000 	-1579.00000000 	59.00000000 	
5.00000000 	-1579.00000000 	59.00000000 	
5.00000000 	-1593.00000000 	60.00000000 	
5.00000000 	-1606.00000000 	61.00000000 	
5.00000000 	-1606.00000000 	61.00000000 	
5.00000000 	-1606.00000000 	61.00000000 	
5.00000000 	-1606.00000000 	61.00000000 	
5.00000000 	-1606.00000000 	61.00000000 	
5.00000000 	-1606.00000000 	61.00000000 	
5.00000000 	-1670.00000000 	62.00000000 	
5.00000000 	-1679.00000000 	62.00000000 	
5.00000000 	-1675.00000000 	63.00000000 	
5.00000000 	-1675.00000000 	63.00000000 	
5.00000000 	-1675.00000000 	63.00000000 	
5.00000000 	-1675.00000000 	63.00000000 	
5.00000000 	-1675.00000000 	63.00000000 	
5.00000000 	-1675.00000000 	63.00000000 	
5.00000000 	-1675.00000000 	63.00000000 	
5.00000000 	-1675.00000000 	63.00000000 	
5.00000000 	-1675.00000000 	63.00000000 	
5.00000000 	-1675.00000000 	63.00000000 	
5.00000000 	-1675.00000000 	63.00000000 	
5.00000000 	-1675.00000000 	63.00000000 	
5.00000000 	-1739.00000000 	64.00000000 	
5.00000000 	-1739.00000000 	64.00000000 	
5.00000000 	-1771.00000000 	65.00000000 	
5.00000000 	-1771.00000000 	65.00000000 	
5.00000000 	-1787.00000000 	67.00000000 	
5.00000000 	-1787.00000000 	67.00000000 	
5.00000000 	-1787.00000000 	67.00000000 	
5.00000000 	-1795.00000000 	67.00000000 	
5.00000000 	-1795.00000000 	67.00000000 	
5.00000000 	-1795.00000000 	67.00000000 	
5.00000000 	-1795.00000000 	67.00000000 	
5.00000000 	-1795.00000000 	67.00000000 	
5.00000000 	-1795.00000000 	67.00000000 	
5.00000000 	-1795.00000000 	67.00000000 	
5.00000000 	-1795.00000000 	67.00000000 	
5.00000000 	-1795.00000000 	67.00000000 	
5.00000000 	-1795.00000000 	67.00000000 	
5.00000000 	-1859.00000000 	68.00000000 	
5.00000000 	-1859.00000000 	68.00000000 	
5.00000000 	-1859.00000000 	68.00000000 	
5.00000000 	-1859.00000000 	68.00000000 	
5.00000000 	-1859.00000000 	68.00000000 	
5.00000000 	-1859.00000000 	68.00000000 	
5.00000000 	-1859.00000000 	68.00000000 	
5.00000000 	-1859.00000000 	68.00000000 	
5.00000000 	-1857.00000000 	68.00000000 	
5.00000000 	-1857.00000000 	68.00000000 	
5.00000000 	-1857.00000000 	68.00000000 	
5.00000000 	-1857.00000000 	68.00000000 	
5.00000000 	-1857.00000000 	68.00000000 	
5.00000000 	-1857.00000000 	68.00000000 	
5.00000000 	-1857.00000000 	68.00000000 	
5.00000000 	-1857.00000000 	68.00000000 	
5.00000000 	-1857.00000000 	68.00000000 	
5.00000000 	-1857.00000000 	69.00000000 	
5.00000000 	-1865.00000000 	69.00000000 	
5.00000000 	-1929.00000000 	70.00000000 	
5.00000000 	-1929.00000000 	70.00000000 	
5.00000000 	-1929.00000000 	70.00000000 	
5.00000000 	-1929.00000000 	69.00000000 	
5.00000000 	-1929.00000000 	69.00000000 	
5.00000000 	-1929.00000000 	69.00000000 	
5.00000000 	-1929.00000000 	69.00000000 	
