temperature	energy	order_param
5.00000000 	-728.00000000 	15.00000000 	
5.00000000 	-726.00000000 	14.00000000 	
5.00000000 	-726.00000000 	14.00000000 	
5.00000000 	-726.00000000 	14.00000000 	
5.00000000 	-726.00000000 	14.00000000 	
5.00000000 	-727.00000000 	15.00000000 	
5.00000000 	-727.00000000 	15.00000000 	
5.00000000 	-751.00000000 	17.00000000 	
5.00000000 	-769.00000000 	17.00000000 	
5.00000000 	-769.00000000 	17.00000000 	
5.00000000 	-769.00000000 	17.00000000 	
5.00000000 	-769.00000000 	17.00000000 	
5.00000000 	-769.00000000 	17.00000000 	
5.00000000 	-769.00000000 	17.00000000 	
5.00000000 	-772.00000000 	16.00000000 	
5.00000000 	-786.00000000 	17.00000000 	
5.00000000 	-786.00000000 	17.00000000 	
5.00000000 	-786.00000000 	17.00000000 	
5.00000000 	-786.00000000 	17.00000000 	
5.00000000 	-788.00000000 	18.00000000 	
5.00000000 	-802.00000000 	19.00000000 	
5.00000000 	-841.00000000 	20.00000000 	
5.00000000 	-833.00000000 	21.00000000 	
5.00000000 	-864.00000000 	22.00000000 	
5.00000000 	-866.00000000 	21.00000000 	
5.00000000 	-866.00000000 	22.00000000 	
5.00000000 	-866.00000000 	22.00000000 	
5.00000000 	-866.00000000 	22.00000000 	
5.00000000 	-866.00000000 	22.00000000 	
5.00000000 	-866.00000000 	22.00000000 	
5.00000000 	-866.00000000 	22.00000000 	
5.00000000 	-894.00000000 	24.00000000 	
5.00000000 	-906.00000000 	26.00000000 	
5.00000000 	-906.00000000 	26.00000000 	
5.00000000 	-906.00000000 	26.00000000 	
5.00000000 	-906.00000000 	26.00000000 	
5.00000000 	-906.00000000 	26.00000000 	
5.00000000 	-906.00000000 	26.00000000 	
5.00000000 	-906.00000000 	26.00000000 	
5.00000000 	-906.00000000 	26.00000000 	
5.00000000 	-922.00000000 	27.00000000 	
5.00000000 	-922.00000000 	27.00000000 	
5.00000000 	-922.00000000 	27.00000000 	
5.00000000 	-922.00000000 	27.00000000 	
5.00000000 	-954.00000000 	28.00000000 	
5.00000000 	-954.00000000 	28.00000000 	
5.00000000 	-954.00000000 	28.00000000 	
5.00000000 	-954.00000000 	28.00000000 	
5.00000000 	-954.00000000 	28.00000000 	
5.00000000 	-954.00000000 	28.00000000 	
5.00000000 	-954.00000000 	28.00000000 	
5.00000000 	-985.00000000 	29.00000000 	
5.00000000 	-985.00000000 	29.00000000 	
5.00000000 	-985.00000000 	29.00000000 	
5.00000000 	-993.00000000 	28.00000000 	
5.00000000 	-997.00000000 	27.00000000 	
5.00000000 	-996.00000000 	26.00000000 	
5.00000000 	-996.00000000 	26.00000000 	
5.00000000 	-1040.00000000 	28.00000000 	
5.00000000 	-1036.00000000 	29.00000000 	
5.00000000 	-1064.00000000 	31.00000000 	
5.00000000 	-1060.00000000 	32.00000000 	
5.00000000 	-1051.00000000 	31.00000000 	
5.00000000 	-1051.00000000 	31.00000000 	
5.00000000 	-1051.00000000 	31.00000000 	
5.00000000 	-1051.00000000 	31.00000000 	
5.00000000 	-1051.00000000 	31.00000000 	
5.00000000 	-1051.00000000 	31.00000000 	
5.00000000 	-1051.00000000 	31.00000000 	
5.00000000 	-1051.00000000 	31.00000000 	
5.00000000 	-1051.00000000 	31.00000000 	
5.00000000 	-1059.00000000 	29.00000000 	
5.00000000 	-1107.00000000 	31.00000000 	
5.00000000 	-1107.00000000 	31.00000000 	
5.00000000 	-1105.00000000 	32.00000000 	
5.00000000 	-1105.00000000 	32.00000000 	
5.00000000 	-1105.00000000 	32.00000000 	
5.00000000 	-1105.00000000 	32.00000000 	
5.00000000 	-1105.00000000 	32.00000000 	
5.00000000 	-1105.00000000 	32.00000000 	
5.00000000 	-1105.00000000 	32.00000000 	
5.00000000 	-1121.00000000 	34.00000000 	
5.00000000 	-1121.00000000 	34.00000000 	
5.00000000 	-1121.00000000 	34.00000000 	
5.00000000 	-1125.00000000 	33.00000000 	
5.00000000 	-1148.00000000 	34.00000000 	
5.00000000 	-1192.00000000 	36.00000000 	
5.00000000 	-1256.00000000 	37.00000000 	
5.00000000 	-1320.00000000 	38.00000000 	
5.00000000 	-1327.00000000 	39.00000000 	
5.00000000 	-1327.00000000 	39.00000000 	
5.00000000 	-1327.00000000 	39.00000000 	
5.00000000 	-1327.00000000 	39.00000000 	
5.00000000 	-1327.00000000 	39.00000000 	
5.00000000 	-1327.00000000 	39.00000000 	
5.00000000 	-1327.00000000 	39.00000000 	
5.00000000 	-1336.00000000 	39.00000000 	
5.00000000 	-1364.00000000 	41.00000000 	
5.00000000 	-1364.00000000 	41.00000000 	
5.00000000 	-1364.00000000 	41.00000000 	
5.00000000 	-1363.00000000 	40.00000000 	
5.00000000 	-1363.00000000 	40.00000000 	
5.00000000 	-1359.00000000 	41.00000000 	
5.00000000 	-1359.00000000 	41.00000000 	
5.00000000 	-1359.00000000 	41.00000000 	
5.00000000 	-1359.00000000 	41.00000000 	
5.00000000 	-1391.00000000 	42.00000000 	
5.00000000 	-1391.00000000 	42.00000000 	
5.00000000 	-1396.00000000 	43.00000000 	
5.00000000 	-1394.00000000 	44.00000000 	
5.00000000 	-1394.00000000 	44.00000000 	
5.00000000 	-1394.00000000 	44.00000000 	
5.00000000 	-1394.00000000 	44.00000000 	
5.00000000 	-1417.00000000 	45.00000000 	
5.00000000 	-1417.00000000 	45.00000000 	
