temperature	energy	order_param
5.00000000 	-596.00000000 	254.00000000 	
5.00000000 	-603.00000000 	256.00000000 	
5.00000000 	-619.00000000 	258.00000000 	
5.00000000 	-619.00000000 	258.00000000 	
5.00000000 	-649.00000000 	261.00000000 	
5.00000000 	-649.00000000 	260.00000000 	
5.00000000 	-649.00000000 	260.00000000 	
5.00000000 	-651.00000000 	258.00000000 	
5.00000000 	-651.00000000 	258.00000000 	
5.00000000 	-651.00000000 	257.00000000 	
5.00000000 	-644.00000000 	255.00000000 	
5.00000000 	-641.00000000 	256.00000000 	
5.00000000 	-641.00000000 	256.00000000 	
5.00000000 	-673.00000000 	259.00000000 	
5.00000000 	-673.00000000 	259.00000000 	
5.00000000 	-676.00000000 	256.00000000 	
5.00000000 	-685.00000000 	258.00000000 	
5.00000000 	-676.00000000 	257.00000000 	
5.00000000 	-676.00000000 	257.00000000 	
5.00000000 	-676.00000000 	257.00000000 	
5.00000000 	-676.00000000 	257.00000000 	
5.00000000 	-684.00000000 	259.00000000 	
5.00000000 	-684.00000000 	259.00000000 	
5.00000000 	-688.00000000 	256.00000000 	
5.00000000 	-688.00000000 	256.00000000 	
5.00000000 	-688.00000000 	256.00000000 	
5.00000000 	-688.00000000 	256.00000000 	
5.00000000 	-688.00000000 	256.00000000 	
5.00000000 	-688.00000000 	256.00000000 	
5.00000000 	-711.00000000 	257.00000000 	
5.00000000 	-759.00000000 	260.00000000 	
5.00000000 	-759.00000000 	260.00000000 	
5.00000000 	-759.00000000 	260.00000000 	
5.00000000 	-775.00000000 	262.00000000 	
5.00000000 	-775.00000000 	262.00000000 	
5.00000000 	-782.00000000 	264.00000000 	
5.00000000 	-780.00000000 	266.00000000 	
5.00000000 	-779.00000000 	265.00000000 	
5.00000000 	-809.00000000 	268.00000000 	
5.00000000 	-811.00000000 	267.00000000 	
5.00000000 	-811.00000000 	267.00000000 	
5.00000000 	-811.00000000 	267.00000000 	
5.00000000 	-814.00000000 	268.00000000 	
5.00000000 	-844.00000000 	271.00000000 	
5.00000000 	-844.00000000 	271.00000000 	
5.00000000 	-853.00000000 	272.00000000 	
5.00000000 	-853.00000000 	272.00000000 	
5.00000000 	-880.00000000 	274.00000000 	
5.00000000 	-894.00000000 	277.00000000 	
5.00000000 	-894.00000000 	277.00000000 	
5.00000000 	-894.00000000 	277.00000000 	
5.00000000 	-926.00000000 	280.00000000 	
5.00000000 	-926.00000000 	280.00000000 	
5.00000000 	-926.00000000 	280.00000000 	
5.00000000 	-956.00000000 	283.00000000 	
5.00000000 	-953.00000000 	284.00000000 	
5.00000000 	-957.00000000 	283.00000000 	
5.00000000 	-960.00000000 	284.00000000 	
5.00000000 	-960.00000000 	284.00000000 	
5.00000000 	-960.00000000 	284.00000000 	
5.00000000 	-944.00000000 	282.00000000 	
5.00000000 	-944.00000000 	282.00000000 	
5.00000000 	-944.00000000 	282.00000000 	
5.00000000 	-944.00000000 	282.00000000 	
5.00000000 	-944.00000000 	282.00000000 	
5.00000000 	-944.00000000 	282.00000000 	
5.00000000 	-976.00000000 	284.00000000 	
5.00000000 	-976.00000000 	284.00000000 	
5.00000000 	-972.00000000 	285.00000000 	
5.00000000 	-975.00000000 	284.00000000 	
5.00000000 	-975.00000000 	284.00000000 	
5.00000000 	-974.00000000 	285.00000000 	
5.00000000 	-970.00000000 	284.00000000 	
5.00000000 	-970.00000000 	284.00000000 	
5.00000000 	-970.00000000 	284.00000000 	
5.00000000 	-971.00000000 	281.00000000 	
5.00000000 	-971.00000000 	281.00000000 	
5.00000000 	-971.00000000 	281.00000000 	
5.00000000 	-971.00000000 	281.00000000 	
5.00000000 	-979.00000000 	283.00000000 	
5.00000000 	-979.00000000 	283.00000000 	
5.00000000 	-979.00000000 	283.00000000 	
5.00000000 	-979.00000000 	283.00000000 	
5.00000000 	-979.00000000 	283.00000000 	
5.00000000 	-979.00000000 	283.00000000 	
5.00000000 	-979.00000000 	283.00000000 	
5.00000000 	-979.00000000 	283.00000000 	
5.00000000 	-995.00000000 	285.00000000 	
5.00000000 	-1009.00000000 	286.00000000 	
5.00000000 	-1013.00000000 	285.00000000 	
5.00000000 	-1011.00000000 	286.00000000 	
5.00000000 	-1013.00000000 	285.00000000 	
5.00000000 	-1013.00000000 	285.00000000 	
5.00000000 	-1013.00000000 	285.00000000 	
5.00000000 	-1013.00000000 	285.00000000 	
5.00000000 	-1013.00000000 	285.00000000 	
5.00000000 	-1028.00000000 	288.00000000 	
5.00000000 	-1028.00000000 	288.00000000 	
5.00000000 	-1028.00000000 	288.00000000 	
5.00000000 	-1028.00000000 	288.00000000 	
5.00000000 	-1028.00000000 	288.00000000 	
5.00000000 	-1024.00000000 	287.00000000 	
5.00000000 	-1024.00000000 	287.00000000 	
5.00000000 	-1024.00000000 	287.00000000 	
5.00000000 	-1024.00000000 	287.00000000 	
5.00000000 	-1038.00000000 	288.00000000 	
5.00000000 	-1038.00000000 	288.00000000 	
5.00000000 	-1020.00000000 	287.00000000 	
5.00000000 	-1020.00000000 	287.00000000 	
5.00000000 	-1052.00000000 	289.00000000 	
5.00000000 	-1052.00000000 	289.00000000 	
5.00000000 	-1052.00000000 	289.00000000 	
5.00000000 	-1052.00000000 	289.00000000 	
5.00000000 	-1052.00000000 	289.00000000 	
5.00000000 	-1066.00000000 	290.00000000 	
5.00000000 	-1071.00000000 	291.00000000 	
5.00000000 	-1071.00000000 	291.00000000 	
5.00000000 	-1071.00000000 	291.00000000 	
5.00000000 	-1087.00000000 	293.00000000 	
5.00000000 	-1103.00000000 	296.00000000 	
5.00000000 	-1119.00000000 	298.00000000 	
5.00000000 	-1119.00000000 	298.00000000 	
5.00000000 	-1119.00000000 	298.00000000 	
5.00000000 	-1119.00000000 	298.00000000 	
5.00000000 	-1119.00000000 	298.00000000 	
5.00000000 	-1135.00000000 	300.00000000 	
5.00000000 	-1166.00000000 	303.00000000 	
