temperature	energy	order_param
5.00000000 	-936.00000000 	284.00000000 	
5.00000000 	-940.00000000 	286.00000000 	
5.00000000 	-940.00000000 	286.00000000 	
5.00000000 	-940.00000000 	286.00000000 	
5.00000000 	-968.00000000 	288.00000000 	
5.00000000 	-968.00000000 	288.00000000 	
5.00000000 	-961.00000000 	287.00000000 	
5.00000000 	-985.00000000 	289.00000000 	
5.00000000 	-985.00000000 	289.00000000 	
5.00000000 	-982.00000000 	290.00000000 	
5.00000000 	-982.00000000 	290.00000000 	
5.00000000 	-982.00000000 	290.00000000 	
5.00000000 	-980.00000000 	291.00000000 	
5.00000000 	-980.00000000 	291.00000000 	
5.00000000 	-1008.00000000 	293.00000000 	
5.00000000 	-1056.00000000 	294.00000000 	
5.00000000 	-1056.00000000 	294.00000000 	
5.00000000 	-1057.00000000 	295.00000000 	
5.00000000 	-1061.00000000 	297.00000000 	
5.00000000 	-1061.00000000 	297.00000000 	
5.00000000 	-1061.00000000 	297.00000000 	
5.00000000 	-1061.00000000 	297.00000000 	
5.00000000 	-1069.00000000 	298.00000000 	
5.00000000 	-1069.00000000 	298.00000000 	
5.00000000 	-1069.00000000 	298.00000000 	
5.00000000 	-1097.00000000 	300.00000000 	
5.00000000 	-1097.00000000 	301.00000000 	
5.00000000 	-1097.00000000 	301.00000000 	
5.00000000 	-1104.00000000 	302.00000000 	
5.00000000 	-1104.00000000 	302.00000000 	
5.00000000 	-1104.00000000 	302.00000000 	
5.00000000 	-1120.00000000 	304.00000000 	
5.00000000 	-1116.00000000 	303.00000000 	
5.00000000 	-1116.00000000 	303.00000000 	
5.00000000 	-1115.00000000 	302.00000000 	
5.00000000 	-1115.00000000 	302.00000000 	
5.00000000 	-1115.00000000 	302.00000000 	
5.00000000 	-1115.00000000 	302.00000000 	
5.00000000 	-1111.00000000 	303.00000000 	
5.00000000 	-1111.00000000 	303.00000000 	
5.00000000 	-1111.00000000 	303.00000000 	
5.00000000 	-1111.00000000 	303.00000000 	
5.00000000 	-1111.00000000 	303.00000000 	
5.00000000 	-1111.00000000 	301.00000000 	
5.00000000 	-1111.00000000 	301.00000000 	
5.00000000 	-1111.00000000 	301.00000000 	
5.00000000 	-1111.00000000 	301.00000000 	
5.00000000 	-1104.00000000 	300.00000000 	
5.00000000 	-1104.00000000 	300.00000000 	
5.00000000 	-1104.00000000 	300.00000000 	
5.00000000 	-1104.00000000 	300.00000000 	
5.00000000 	-1104.00000000 	300.00000000 	
5.00000000 	-1104.00000000 	300.00000000 	
5.00000000 	-1104.00000000 	300.00000000 	
5.00000000 	-1104.00000000 	303.00000000 	
5.00000000 	-1103.00000000 	302.00000000 	
5.00000000 	-1103.00000000 	302.00000000 	
5.00000000 	-1112.00000000 	304.00000000 	
5.00000000 	-1112.00000000 	304.00000000 	
5.00000000 	-1112.00000000 	304.00000000 	
5.00000000 	-1112.00000000 	304.00000000 	
5.00000000 	-1112.00000000 	304.00000000 	
5.00000000 	-1112.00000000 	304.00000000 	
5.00000000 	-1110.00000000 	305.00000000 	
5.00000000 	-1110.00000000 	305.00000000 	
5.00000000 	-1124.00000000 	306.00000000 	
5.00000000 	-1124.00000000 	306.00000000 	
5.00000000 	-1138.00000000 	307.00000000 	
5.00000000 	-1138.00000000 	307.00000000 	
5.00000000 	-1138.00000000 	307.00000000 	
5.00000000 	-1139.00000000 	306.00000000 	
5.00000000 	-1139.00000000 	306.00000000 	
5.00000000 	-1162.00000000 	307.00000000 	
5.00000000 	-1163.00000000 	308.00000000 	
5.00000000 	-1163.00000000 	308.00000000 	
5.00000000 	-1163.00000000 	308.00000000 	
5.00000000 	-1163.00000000 	308.00000000 	
5.00000000 	-1163.00000000 	308.00000000 	
5.00000000 	-1163.00000000 	308.00000000 	
5.00000000 	-1175.00000000 	310.00000000 	
5.00000000 	-1175.00000000 	310.00000000 	
5.00000000 	-1175.00000000 	310.00000000 	
5.00000000 	-1175.00000000 	310.00000000 	
5.00000000 	-1175.00000000 	310.00000000 	
5.00000000 	-1175.00000000 	310.00000000 	
5.00000000 	-1185.00000000 	311.00000000 	
5.00000000 	-1185.00000000 	311.00000000 	
5.00000000 	-1199.00000000 	312.00000000 	
5.00000000 	-1199.00000000 	311.00000000 	
5.00000000 	-1199.00000000 	311.00000000 	
5.00000000 	-1199.00000000 	311.00000000 	
5.00000000 	-1202.00000000 	312.00000000 	
5.00000000 	-1202.00000000 	312.00000000 	
5.00000000 	-1202.00000000 	312.00000000 	
5.00000000 	-1202.00000000 	312.00000000 	
5.00000000 	-1206.00000000 	313.00000000 	
5.00000000 	-1206.00000000 	313.00000000 	
5.00000000 	-1206.00000000 	313.00000000 	
5.00000000 	-1206.00000000 	313.00000000 	
5.00000000 	-1203.00000000 	312.00000000 	
5.00000000 	-1203.00000000 	312.00000000 	
5.00000000 	-1217.00000000 	313.00000000 	
5.00000000 	-1217.00000000 	313.00000000 	
5.00000000 	-1217.00000000 	313.00000000 	
5.00000000 	-1217.00000000 	313.00000000 	
5.00000000 	-1217.00000000 	313.00000000 	
5.00000000 	-1217.00000000 	313.00000000 	
5.00000000 	-1201.00000000 	312.00000000 	
5.00000000 	-1201.00000000 	312.00000000 	
5.00000000 	-1201.00000000 	312.00000000 	
5.00000000 	-1201.00000000 	312.00000000 	
5.00000000 	-1249.00000000 	315.00000000 	
5.00000000 	-1249.00000000 	315.00000000 	
5.00000000 	-1249.00000000 	315.00000000 	
5.00000000 	-1249.00000000 	315.00000000 	
5.00000000 	-1249.00000000 	315.00000000 	
5.00000000 	-1249.00000000 	315.00000000 	
5.00000000 	-1249.00000000 	317.00000000 	
5.00000000 	-1249.00000000 	317.00000000 	
5.00000000 	-1249.00000000 	317.00000000 	
5.00000000 	-1275.00000000 	319.00000000 	
5.00000000 	-1275.00000000 	319.00000000 	
5.00000000 	-1261.00000000 	318.00000000 	
5.00000000 	-1261.00000000 	318.00000000 	
5.00000000 	-1261.00000000 	318.00000000 	
5.00000000 	-1261.00000000 	318.00000000 	
5.00000000 	-1253.00000000 	316.00000000 	
5.00000000 	-1253.00000000 	316.00000000 	
