temperature	energy	order_param
5.00000000 	-744.00000000 	-1.00000000 	
5.00000000 	-744.00000000 	-1.00000000 	
5.00000000 	-744.00000000 	-1.00000000 	
5.00000000 	-736.00000000 	1.00000000 	
5.00000000 	-729.00000000 	2.00000000 	
5.00000000 	-729.00000000 	2.00000000 	
5.00000000 	-729.00000000 	1.00000000 	
5.00000000 	-738.00000000 	1.00000000 	
5.00000000 	-736.00000000 	2.00000000 	
5.00000000 	-743.00000000 	2.00000000 	
5.00000000 	-743.00000000 	2.00000000 	
5.00000000 	-743.00000000 	2.00000000 	
5.00000000 	-743.00000000 	2.00000000 	
5.00000000 	-747.00000000 	-0.00000000 	
5.00000000 	-747.00000000 	-0.00000000 	
5.00000000 	-747.00000000 	-0.00000000 	
5.00000000 	-762.00000000 	1.00000000 	
5.00000000 	-762.00000000 	2.00000000 	
5.00000000 	-763.00000000 	1.00000000 	
5.00000000 	-763.00000000 	2.00000000 	
5.00000000 	-763.00000000 	2.00000000 	
5.00000000 	-763.00000000 	2.00000000 	
5.00000000 	-770.00000000 	2.00000000 	
5.00000000 	-770.00000000 	2.00000000 	
5.00000000 	-770.00000000 	2.00000000 	
5.00000000 	-770.00000000 	2.00000000 	
5.00000000 	-782.00000000 	4.00000000 	
5.00000000 	-782.00000000 	4.00000000 	
5.00000000 	-782.00000000 	4.00000000 	
5.00000000 	-782.00000000 	4.00000000 	
5.00000000 	-782.00000000 	4.00000000 	
5.00000000 	-782.00000000 	4.00000000 	
5.00000000 	-793.00000000 	3.00000000 	
5.00000000 	-793.00000000 	3.00000000 	
5.00000000 	-810.00000000 	3.00000000 	
5.00000000 	-810.00000000 	3.00000000 	
5.00000000 	-808.00000000 	4.00000000 	
5.00000000 	-808.00000000 	4.00000000 	
5.00000000 	-808.00000000 	4.00000000 	
5.00000000 	-807.00000000 	3.00000000 	
5.00000000 	-807.00000000 	3.00000000 	
5.00000000 	-807.00000000 	3.00000000 	
5.00000000 	-807.00000000 	3.00000000 	
5.00000000 	-807.00000000 	3.00000000 	
5.00000000 	-807.00000000 	2.00000000 	
5.00000000 	-807.00000000 	2.00000000 	
5.00000000 	-808.00000000 	3.00000000 	
5.00000000 	-808.00000000 	3.00000000 	
5.00000000 	-808.00000000 	3.00000000 	
5.00000000 	-806.00000000 	4.00000000 	
5.00000000 	-806.00000000 	4.00000000 	
5.00000000 	-806.00000000 	4.00000000 	
5.00000000 	-806.00000000 	4.00000000 	
5.00000000 	-806.00000000 	4.00000000 	
5.00000000 	-829.00000000 	5.00000000 	
5.00000000 	-842.00000000 	6.00000000 	
5.00000000 	-840.00000000 	5.00000000 	
5.00000000 	-848.00000000 	5.00000000 	
5.00000000 	-866.00000000 	4.00000000 	
5.00000000 	-866.00000000 	4.00000000 	
5.00000000 	-866.00000000 	4.00000000 	
5.00000000 	-866.00000000 	5.00000000 	
5.00000000 	-866.00000000 	5.00000000 	
5.00000000 	-866.00000000 	5.00000000 	
5.00000000 	-867.00000000 	6.00000000 	
5.00000000 	-893.00000000 	6.00000000 	
5.00000000 	-893.00000000 	6.00000000 	
5.00000000 	-894.00000000 	7.00000000 	
5.00000000 	-894.00000000 	7.00000000 	
5.00000000 	-893.00000000 	8.00000000 	
5.00000000 	-893.00000000 	8.00000000 	
5.00000000 	-891.00000000 	9.00000000 	
5.00000000 	-891.00000000 	9.00000000 	
5.00000000 	-891.00000000 	9.00000000 	
5.00000000 	-891.00000000 	9.00000000 	
5.00000000 	-891.00000000 	9.00000000 	
5.00000000 	-908.00000000 	9.00000000 	
5.00000000 	-908.00000000 	9.00000000 	
5.00000000 	-908.00000000 	9.00000000 	
5.00000000 	-908.00000000 	9.00000000 	
5.00000000 	-908.00000000 	9.00000000 	
5.00000000 	-920.00000000 	11.00000000 	
5.00000000 	-920.00000000 	9.00000000 	
5.00000000 	-920.00000000 	9.00000000 	
5.00000000 	-927.00000000 	10.00000000 	
5.00000000 	-927.00000000 	10.00000000 	
5.00000000 	-941.00000000 	11.00000000 	
5.00000000 	-941.00000000 	11.00000000 	
5.00000000 	-941.00000000 	11.00000000 	
5.00000000 	-941.00000000 	11.00000000 	
5.00000000 	-944.00000000 	10.00000000 	
5.00000000 	-944.00000000 	10.00000000 	
5.00000000 	-944.00000000 	10.00000000 	
5.00000000 	-944.00000000 	10.00000000 	
5.00000000 	-944.00000000 	10.00000000 	
5.00000000 	-962.00000000 	11.00000000 	
5.00000000 	-962.00000000 	11.00000000 	
5.00000000 	-962.00000000 	11.00000000 	
5.00000000 	-962.00000000 	11.00000000 	
5.00000000 	-962.00000000 	11.00000000 	
5.00000000 	-980.00000000 	11.00000000 	
5.00000000 	-980.00000000 	11.00000000 	
5.00000000 	-980.00000000 	11.00000000 	
5.00000000 	-980.00000000 	11.00000000 	
5.00000000 	-980.00000000 	11.00000000 	
5.00000000 	-980.00000000 	11.00000000 	
5.00000000 	-980.00000000 	11.00000000 	
5.00000000 	-980.00000000 	11.00000000 	
5.00000000 	-980.00000000 	11.00000000 	
5.00000000 	-988.00000000 	11.00000000 	
5.00000000 	-988.00000000 	11.00000000 	
5.00000000 	-988.00000000 	11.00000000 	
5.00000000 	-988.00000000 	11.00000000 	
5.00000000 	-988.00000000 	10.00000000 	
5.00000000 	-988.00000000 	10.00000000 	
5.00000000 	-1015.00000000 	10.00000000 	
5.00000000 	-1015.00000000 	10.00000000 	
5.00000000 	-1015.00000000 	10.00000000 	
5.00000000 	-1038.00000000 	11.00000000 	
5.00000000 	-1038.00000000 	11.00000000 	
5.00000000 	-1038.00000000 	11.00000000 	
5.00000000 	-1038.00000000 	11.00000000 	
5.00000000 	-1037.00000000 	12.00000000 	
5.00000000 	-1045.00000000 	12.00000000 	
5.00000000 	-1034.00000000 	13.00000000 	
5.00000000 	-1034.00000000 	13.00000000 	
5.00000000 	-1034.00000000 	13.00000000 	
5.00000000 	-1034.00000000 	13.00000000 	
5.00000000 	-1034.00000000 	13.00000000 	
5.00000000 	-1034.00000000 	13.00000000 	
5.00000000 	-1034.00000000 	13.00000000 	
5.00000000 	-1034.00000000 	13.00000000 	
5.00000000 	-1034.00000000 	13.00000000 	
5.00000000 	-1034.00000000 	13.00000000 	
5.00000000 	-1034.00000000 	13.00000000 	
5.00000000 	-1034.00000000 	13.00000000 	
5.00000000 	-1038.00000000 	12.00000000 	
5.00000000 	-1038.00000000 	12.00000000 	
5.00000000 	-1038.00000000 	12.00000000 	
5.00000000 	-1037.00000000 	12.00000000 	
5.00000000 	-1037.00000000 	12.00000000 	
5.00000000 	-1037.00000000 	12.00000000 	
5.00000000 	-1037.00000000 	12.00000000 	
5.00000000 	-1049.00000000 	14.00000000 	
5.00000000 	-1049.00000000 	14.00000000 	
5.00000000 	-1049.00000000 	13.00000000 	
5.00000000 	-1049.00000000 	13.00000000 	
5.00000000 	-1049.00000000 	13.00000000 	
5.00000000 	-1049.00000000 	13.00000000 	
5.00000000 	-1049.00000000 	13.00000000 	
5.00000000 	-1049.00000000 	13.00000000 	
5.00000000 	-1063.00000000 	14.00000000 	
5.00000000 	-1063.00000000 	14.00000000 	
5.00000000 	-1063.00000000 	14.00000000 	
5.00000000 	-1063.00000000 	14.00000000 	
5.00000000 	-1063.00000000 	14.00000000 	
5.00000000 	-1063.00000000 	14.00000000 	
5.00000000 	-1063.00000000 	14.00000000 	
5.00000000 	-1063.00000000 	14.00000000 	
5.00000000 	-1063.00000000 	14.00000000 	
5.00000000 	-1079.00000000 	16.00000000 	
5.00000000 	-1079.00000000 	14.00000000 	
5.00000000 	-1079.00000000 	14.00000000 	
5.00000000 	-1067.00000000 	12.00000000 	
5.00000000 	-1067.00000000 	12.00000000 	
5.00000000 	-1067.00000000 	12.00000000 	
5.00000000 	-1053.00000000 	11.00000000 	
5.00000000 	-1053.00000000 	11.00000000 	
5.00000000 	-1053.00000000 	11.00000000 	
5.00000000 	-1053.00000000 	11.00000000 	
5.00000000 	-1080.00000000 	11.00000000 	
5.00000000 	-1065.00000000 	10.00000000 	
5.00000000 	-1065.00000000 	10.00000000 	
5.00000000 	-1065.00000000 	10.00000000 	
5.00000000 	-1065.00000000 	10.00000000 	
5.00000000 	-1065.00000000 	10.00000000 	
5.00000000 	-1077.00000000 	12.00000000 	
5.00000000 	-1077.00000000 	12.00000000 	
5.00000000 	-1077.00000000 	12.00000000 	
5.00000000 	-1077.00000000 	12.00000000 	
5.00000000 	-1077.00000000 	12.00000000 	
5.00000000 	-1077.00000000 	12.00000000 	
5.00000000 	-1077.00000000 	12.00000000 	
5.00000000 	-1077.00000000 	13.00000000 	
5.00000000 	-1077.00000000 	13.00000000 	
5.00000000 	-1077.00000000 	13.00000000 	
5.00000000 	-1077.00000000 	13.00000000 	
5.00000000 	-1069.00000000 	15.00000000 	
5.00000000 	-1071.00000000 	14.00000000 	
5.00000000 	-1071.00000000 	14.00000000 	
5.00000000 	-1071.00000000 	14.00000000 	
5.00000000 	-1086.00000000 	15.00000000 	
5.00000000 	-1086.00000000 	15.00000000 	
5.00000000 	-1094.00000000 	17.00000000 	
5.00000000 	-1094.00000000 	17.00000000 	
5.00000000 	-1094.00000000 	17.00000000 	
5.00000000 	-1112.00000000 	18.00000000 	
5.00000000 	-1108.00000000 	19.00000000 	
5.00000000 	-1108.00000000 	19.00000000 	
5.00000000 	-1108.00000000 	19.00000000 	
5.00000000 	-1108.00000000 	19.00000000 	
5.00000000 	-1122.00000000 	20.00000000 	
5.00000000 	-1130.00000000 	19.00000000 	
5.00000000 	-1148.00000000 	19.00000000 	
5.00000000 	-1148.00000000 	19.00000000 	
5.00000000 	-1148.00000000 	19.00000000 	
5.00000000 	-1148.00000000 	19.00000000 	
5.00000000 	-1148.00000000 	19.00000000 	
5.00000000 	-1149.00000000 	18.00000000 	
5.00000000 	-1149.00000000 	18.00000000 	
5.00000000 	-1149.00000000 	18.00000000 	
5.00000000 	-1149.00000000 	18.00000000 	
5.00000000 	-1149.00000000 	18.00000000 	
