temperature	energy	order_param
5.00000000 	-227.00000000 	94.00000000 	
5.00000000 	-255.00000000 	98.00000000 	
5.00000000 	-259.00000000 	99.00000000 	
5.00000000 	-255.00000000 	101.00000000 	
5.00000000 	-207.00000000 	99.00000000 	
5.00000000 	-209.00000000 	97.00000000 	
5.00000000 	-209.00000000 	96.00000000 	
5.00000000 	-227.00000000 	98.00000000 	
5.00000000 	-229.00000000 	95.00000000 	
5.00000000 	-215.00000000 	94.00000000 	
5.00000000 	-219.00000000 	95.00000000 	
5.00000000 	-203.00000000 	91.00000000 	
5.00000000 	-171.00000000 	89.00000000 	
5.00000000 	-183.00000000 	91.00000000 	
5.00000000 	-175.00000000 	87.00000000 	
5.00000000 	-174.00000000 	89.00000000 	
5.00000000 	-165.00000000 	88.00000000 	
5.00000000 	-179.00000000 	92.00000000 	
5.00000000 	-207.00000000 	94.00000000 	
5.00000000 	-206.00000000 	97.00000000 	
5.00000000 	-194.00000000 	96.00000000 	
5.00000000 	-198.00000000 	97.00000000 	
5.00000000 	-205.00000000 	98.00000000 	
5.00000000 	-157.00000000 	96.00000000 	
5.00000000 	-141.00000000 	92.00000000 	
5.00000000 	-109.00000000 	91.00000000 	
5.00000000 	-100.00000000 	90.00000000 	
5.00000000 	-84.00000000 	89.00000000 	
5.00000000 	-89.00000000 	90.00000000 	
5.00000000 	-81.00000000 	92.00000000 	
5.00000000 	-50.00000000 	89.00000000 	
5.00000000 	-62.00000000 	90.00000000 	
5.00000000 	-71.00000000 	89.00000000 	
5.00000000 	-66.00000000 	88.00000000 	
5.00000000 	-82.00000000 	90.00000000 	
5.00000000 	-73.00000000 	88.00000000 	
5.00000000 	-70.00000000 	87.00000000 	
5.00000000 	-77.00000000 	88.00000000 	
5.00000000 	-73.00000000 	89.00000000 	
5.00000000 	-72.00000000 	91.00000000 	
5.00000000 	-104.00000000 	93.00000000 	
5.00000000 	-96.00000000 	91.00000000 	
5.00000000 	-96.00000000 	92.00000000 	
5.00000000 	-104.00000000 	94.00000000 	
5.00000000 	-92.00000000 	92.00000000 	
5.00000000 	-88.00000000 	91.00000000 	
