temperature	energy	order_param
5.00000000 	-618.00000000 	261.00000000 	
5.00000000 	-610.00000000 	259.00000000 	
5.00000000 	-608.00000000 	260.00000000 	
5.00000000 	-608.00000000 	260.00000000 	
5.00000000 	-608.00000000 	260.00000000 	
5.00000000 	-606.00000000 	261.00000000 	
5.00000000 	-598.00000000 	263.00000000 	
5.00000000 	-598.00000000 	263.00000000 	
5.00000000 	-598.00000000 	263.00000000 	
5.00000000 	-594.00000000 	265.00000000 	
5.00000000 	-610.00000000 	266.00000000 	
5.00000000 	-610.00000000 	266.00000000 	
5.00000000 	-610.00000000 	266.00000000 	
5.00000000 	-626.00000000 	268.00000000 	
5.00000000 	-670.00000000 	270.00000000 	
5.00000000 	-670.00000000 	270.00000000 	
5.00000000 	-684.00000000 	271.00000000 	
5.00000000 	-692.00000000 	273.00000000 	
5.00000000 	-692.00000000 	273.00000000 	
5.00000000 	-692.00000000 	273.00000000 	
5.00000000 	-680.00000000 	271.00000000 	
5.00000000 	-680.00000000 	271.00000000 	
5.00000000 	-684.00000000 	270.00000000 	
5.00000000 	-684.00000000 	270.00000000 	
5.00000000 	-684.00000000 	270.00000000 	
5.00000000 	-688.00000000 	272.00000000 	
5.00000000 	-696.00000000 	273.00000000 	
5.00000000 	-696.00000000 	273.00000000 	
5.00000000 	-708.00000000 	275.00000000 	
5.00000000 	-700.00000000 	273.00000000 	
5.00000000 	-698.00000000 	274.00000000 	
5.00000000 	-698.00000000 	274.00000000 	
5.00000000 	-698.00000000 	274.00000000 	
5.00000000 	-690.00000000 	272.00000000 	
5.00000000 	-690.00000000 	272.00000000 	
5.00000000 	-690.00000000 	272.00000000 	
5.00000000 	-683.00000000 	271.00000000 	
5.00000000 	-683.00000000 	271.00000000 	
5.00000000 	-699.00000000 	273.00000000 	
5.00000000 	-699.00000000 	273.00000000 	
5.00000000 	-708.00000000 	275.00000000 	
5.00000000 	-708.00000000 	275.00000000 	
5.00000000 	-717.00000000 	276.00000000 	
5.00000000 	-725.00000000 	278.00000000 	
5.00000000 	-740.00000000 	281.00000000 	
5.00000000 	-740.00000000 	281.00000000 	
5.00000000 	-740.00000000 	281.00000000 	
5.00000000 	-740.00000000 	281.00000000 	
5.00000000 	-740.00000000 	281.00000000 	
5.00000000 	-736.00000000 	283.00000000 	
